51	2.443771	2.43671	2.436424	2.467499	2.172947	2.623291
52	2.463303	2.40665	2.436195	2.446747	2.323094	2.54158
53	2.510834	2.370105	2.4468	2.433167	2.353993	2.542572
54	2.553177	2.3138	2.436272	2.447357	2.374821	2.487106
55	2.527237	2.246967	2.426582	2.455368	2.428227	2.473373
56	2.534714	2.212177	2.43322	2.477646	2.457524	2.468643
57	2.485046	2.232318	2.42643	2.488251	2.383976	2.422638
58	2.472534	2.293354	2.428413	2.489929	2.32996	2.453232
59	2.45285	2.330432	2.415291	2.496109	2.319432	2.503281
60	2.451477	2.36301	2.399269	2.511444	2.296086	2.600327
61	2.494354	2.3875	2.389961	2.522659	2.287998	2.778702
62	2.574997	2.354541	2.421776	2.529144	2.257176	2.603531
63	2.536621	2.360263	2.466484	2.535858	2.233525	2.310257
64	2.470627	2.363163	2.469307	2.542343	2.208348	2.336578
65	2.462845	2.368503	2.455421	2.498322	2.283802	2.469177
66	2.472458	2.350421	2.440773	2.489929	2.315617	2.445068
67	2.479935	2.328525	2.441307	2.49321	2.242298	2.422867
68	2.479095	2.30968	2.453514	2.512054	2.222157	2.369156
69	2.50206	2.299304	2.44474	2.505798	2.235584	2.386169
70	2.511368	2.30968	2.417732	2.498016	2.290974	2.474976
71	2.530594	2.33089	2.371574	2.49176	2.31638	2.519455
72	2.563324	2.323871	2.335945	2.477341	2.332859	2.50061
73	2.558594	2.344699	2.350288	2.502213	2.307148	2.483902
74	2.536621	2.391468	2.465797	2.505722	2.281437	2.433548
75	2.522278	2.458454	2.488762	2.505569	2.257252	2.367935
76	2.490311	2.502857	2.487236	2.508926	2.279606	2.382889
77	2.465973	2.538486	2.485176	2.523575	2.266026	2.395859
78	2.444077	2.591434	2.499977	2.53067	2.251835	2.408981
79	2.410889	2.61211	2.482201	2.536087	2.230244	2.258606
80	2.437363	2.631488	2.466637	2.522049	2.225895	1.905289
81	2.419205	2.695041	2.443825	2.537079	2.204075	1.965179
82	2.356415	2.652393	2.440468	2.566986	2.010136	2.045822
83	2.356567	2.51041	2.432762	2.564697	1.90485	2.064133
84	2.371674	2.328678	2.437035	2.560883	1.856785	2.060318
85	2.417221	2.224994	2.443825	2.551727	1.819935	2.198715
86	2.556839	2.048984	2.450768	2.486038	1.893864	2.68959
87	2.618256	1.838108	2.434822	2.373123	2.126484	2.923813
88	2.523575	1.798816	2.44619	2.337799	2.698536	3.304367
89	2.451706	1.980777	2.466255	2.340622	3.077946	3.616638
90	2.488937	2.155109	2.459465	2.386017	2.90987	3.490753
91	2.533646	2.239872	2.465492	2.471924	2.498417	2.654648
92	2.477951	2.304264	2.453133	2.455597	2.448826	2.680664
93	2.417603	2.393299	2.450081	2.480087	2.547779	2.605209
94	2.492218	2.441745	2.441689	2.502213	2.429295	2.542953
95	2.63916	2.469211	2.433754	2.527161	2.311116	2.489777
96	2.676849	2.466236	2.423378	2.527695	2.177067	2.404099
97	2.651138	2.494159	2.423836	2.514877	2.144566	2.381897
98	2.605972	2.505832	2.417885	2.522049	2.126713	2.407379
99	2.594986	2.500721	2.419182	2.54837	2.104359	2.412033
100	2.529831	2.494998	2.420326	2.557602	2.13747	2.483749
101	2.490005	2.480426	2.414833	2.546921	2.232609	2.579575
102	2.508011	2.4538	2.407356	2.53891	2.342396	2.671738
103	2.504272	2.433124	2.407356	2.554245	2.358418	2.611542
104	2.5177	2.452426	2.409569	2.556076	2.282658	2.431488
105	2.550659	2.417942	2.417885	2.573166	2.294483	2.320023
106	2.523041	2.391162	2.416664	2.55249	2.223759	2.336884
107	2.546539	2.406955	2.429482	2.52121	2.241459	2.391815
108	2.547302	2.34653	2.439247	2.52594	2.228871	2.483139
109	2.5177	2.347293	2.441154	2.504425	2.244587	2.50351
110	2.534103	2.371173	2.428413	2.474899	2.28899	2.649231
111	2.539978	2.341724	2.432762	2.469635	2.300434	2.585526
112	2.52655	2.310291	2.436424	2.478409	2.277241	2.409897
113	2.518921	2.289539	2.445427	2.509613	2.215595	2.116547
114	2.517395	2.278629	2.43383	2.544708	2.148457	1.776276
115	2.493973	2.317005	2.429024	2.554321	2.040119	1.332779
116	2.45018	2.402759	2.441994	2.581863	2.038288	1.505814
117	2.472916	2.404895	2.452675	2.622528	2.060795	1.912003
118	2.497482	2.395816	2.446953	2.664337	2.044926	2.250519
119	2.492752	2.427402	2.429405	2.794647	1.844349	2.346954
120	2.470016	2.42908	2.429253	2.913818	1.530705	2.111511
121	2.472687	2.457996	2.4394	2.814865	1.565342	1.976395
122	2.446899	2.474704	2.436577	2.741928	1.653004	1.94664
123	2.441483	2.451358	2.429939	2.557755	1.714039	2.507935
124	2.466812	2.45029	2.412621	2.064056	1.863194	2.934341
125	2.483597	2.450672	2.420784	1.721039	3.293705	4.021072
126	2.471542	2.47005	2.415901	1.883698	4.106617	4.231415
127	2.500229	2.489276	2.421165	2.201309	3.417378	3.685303
128	2.460861	2.472797	2.434212	2.384033	2.544117	2.465363
129	2.364655	2.495227	2.424065	2.439651	2.263508	2.420959
130	2.330093	2.549167	2.436958	2.454376	2.360859	2.212753
131	2.34787	2.619205	2.460304	2.469406	2.441044	2.314835
132	2.451401	2.539173	2.424828	2.454071	2.424488	2.320099
133	2.42218	2.500492	2.418037	2.486954	2.372456	2.491531
134	2.277985	2.637287	2.433525	2.518845	2.354603	2.952728
135	2.103043	2.671466	2.441383	2.557449	2.325459	2.8965
136	2.083893	2.405887	2.460533	2.581329	2.263432	3.286972
137	2.186737	2.230411	2.505623	2.619019	2.074223	2.856369
138	2.997131	2.049671	2.493187	2.605209	2.073231	2.611542
139	3.141403	2.004657	2.453819	2.557526	2.16631	2.515717
140	2.74559	1.691165	2.448479	2.600098	2.197743	2.331848
141	2.521591	1.695743	2.397591	2.660522	2.086277	2.349625
142	2.433472	2.073017	2.360893	2.729111	1.903782	2.348328
143	2.448273	2.280231	2.466408	2.796936	1.949253	2.461853
144	2.732773	2.25391	2.573143	2.868881	1.872578	2.543259
145	2.47673	2.258335	2.546288	2.790604	1.441288	2.378998
146	2.462311	2.265659	2.506767	2.598724	1.551686	2.450638
147	2.567673	2.189365	2.494179	2.594376	2.018452	2.494583
148	2.568741	2.210575	2.493187	2.588425	1.98328	2.521133
149	2.542953	2.252079	2.450462	2.436981	2.306004	2.569809
150	2.44133	2.450824	2.417961	2.272873	2.724324	2.937393
151	2.616501	2.473178	2.375923	2.276611	3.04308	2.735367
152	2.666168	2.545276	2.378365	2.266846	2.811375	2.478638
153	2.461929	2.549396	2.391716	2.349091	2.608433	2.42691
154	2.185059	2.578464	2.38279	2.364578	2.309361	2.239532
155	2.062683	2.6012	2.430702	2.427521	2.212696	2.366638
156	2.025146	2.725559	2.425667	2.464142	2.228413	2.536087
157	2.462845	2.662769	2.416817	2.541656	2.245274	2.382965
158	2.883453	2.562824	2.536446	2.65358	2.333241	2.030106
159	2.540588	2.472187	2.549416	2.62207	2.448445	2.078476
160	2.843094	2.347446	2.425133	2.486343	2.45203	2.068329
161	2.456284	2.264743	2.352425	2.255402	2.481022	2.278366
162	2.499161	2.145038	2.41407	2.227631	2.410221	2.454605
163	2.552643	2.316013	2.432762	2.310715	2.421589	2.521591
164	2.588959	2.625385	2.413612	2.404099	2.281742	2.242661
165	2.460556	2.846103	2.361961	2.417526	2.266789	2.398529
166	2.290726	2.738834	2.324043	2.351456	2.176075	2.213669
167	2.359238	2.561603	2.371193	2.423935	2.289829	2.449265
168	2.482529	2.591434	2.498756	2.497559	2.507801	2.97966
169	2.48436	2.656513	2.560097	2.612228	2.343235	3.160324
170	2.213516	2.577396	2.577034	2.697144	2.067662	2.827225
171	1.911163	2.468601	2.564064	2.667465	1.946583	2.754211
172	2.079697	2.366214	2.437416	2.586517	1.893406	2.516937
173	2.940445	1.902194	2.412849	2.566605	2.076512	2.972641
174	3.401337	1.408115	2.42704	2.566681	2.310124	2.810898
175	2.835083	1.202579	2.354103	2.564392	2.418156	2.913284
176	2.678375	1.477848	2.181374	2.422485	2.634449	2.94899
177	2.580948	1.947666	2.123161	2.195587	2.54076	2.684402
178	2.61467	2.070423	2.082649	2.246552	2.683659	2.776489
179	2.669449	2.153888	2.361885	2.474976	2.707691	2.723465
180	2.64946	2.385593	2.231804	2.521667	2.364674	2.454987
181	2.555161	2.583576	2.295662	2.516174	2.333546	2.489624
182	2.585678	2.671695	2.604958	2.593689	2.278843	2.507172
183	2.559204	2.906452	2.898232	2.81044	2.173939	2.419662
184	2.240982	3.277011	2.805305	2.895737	2.131367	2.443924
185	1.949615	3.072162	2.493492	2.764664	2.173634	2.558365
186	1.853409	2.916599	2.185951	2.662659	2.21407	2.445831
187	1.623611	3.244434	2.326332	2.59285	2.222538	2.41272
188	1.894073	3.184238	2.582985	2.494202	2.20377	2.480392
189	1.838837	2.755008	2.603432	2.427902	2.185612	2.50412
190	2.0681	2.375827	2.554909	2.315521	2.207585	2.551575
191	2.582169	2.162128	2.468086	2.228088	2.142887	2.600784
192	2.946625	2.008167	2.458168	2.284088	2.173329	2.737656
193	1.792603	2.004123	2.468773	2.243576	2.503834	2.812958
194	2.250519	1.858173	2.486397	2.31987	2.585469	2.667923
195	3.073502	1.792255	2.487846	2.434387	2.38123	2.483826
196	3.269653	1.637455	2.456718	2.492371	2.210713	2.511368
197	3.341293	1.528202	2.454735	2.566147	2.089024	2.443008
198	2.587433	1.711154	2.535759	2.549744	2.254811	2.500839
199	2.529068	2.016101	2.478691	2.513428	2.412663	2.443619
200	2.62886	2.215229	2.365623	2.539291	2.264347	2.217407
201	3.021393	2.364688	2.164818	2.49527	2.215901	1.931
202	3.013687	2.51041	2.162987	2.506866	2.321339	1.901016
203	2.601318	2.598224	2.362114	2.561188	2.236958	1.998062
204	2.571487	2.597538	2.490135	2.528	2.304707	2.281647
205	2.520599	2.548099	2.42498	2.45285	2.343159	2.611313
206	2.502289	2.486835	2.335945	2.500763	2.18874	2.846146
207	2.344818	2.544055	2.442528	2.642136	1.716709	2.754669
208	2.086639	2.717395	2.566353	2.781754	1.509342	2.121048
209	1.80336	2.965732	2.538811	2.847061	1.451054	2.037888
210	1.736603	3.002658	2.480217	2.803802	1.359806	2.249222
211	1.597977	2.935062	2.462212	2.391129	2.041722	2.924728
212	2.32811	2.780414	2.467323	2.282181	3.029499	2.927704
213	3.569489	2.48714	2.498375	2.266922	2.723713	2.815475
214	3.306122	2.445865	2.559715	2.126999	2.965336	2.7211
215	2.736893	2.32471	2.540947	2.196121	3.063908	3.106766
216	2.792435	2.182804	2.527824	2.338181	2.872181	2.851105
217	2.982025	2.136798	2.496162	2.444458	2.534733	2.493744
218	2.786636	2.366443	2.440849	2.505798	2.26099	2.37587
219	2.741852	2.631488	2.387749	2.536163	2.013493	2.330704
220	2.689133	2.836872	2.210518	2.496719	2.03661	2.378006
221	2.487259	3.143726	2.055336	2.499466	2.240086	2.599258
222	2.355042	2.98656	2.040688	2.378769	2.47324	3.150864
223	2.261353	2.407642	2.282234	2.427368	2.469349	2.663193
224	2.14592	1.95293	2.509743	2.706985	2.058583	2.357864
225	2.090988	1.523471	2.615105	2.799454	1.626377	2.164841
226	2.282791	1.166034	2.561546	2.699966	1.898136	2.209473
227	2.437515	0.940586	2.435661	2.668152	1.938114	2.376709
228	2.955246	0.836444	2.319847	2.533493	2.116337	2.574005
229	2.680817	1.082111	2.263313	2.385864	2.650395	2.843323
230	2.116699	1.536136	2.214485	2.350998	2.804356	2.783127
231	1.738586	2.249485	2.482887	2.447662	2.424107	2.695923
232	2.148285	2.782856	2.636925	2.555847	2.323551	2.467651
233	1.915436	3.412357	2.447334	2.676239	1.85442	2.055893
234	2.22641	3.44852	2.474876	2.772293	1.600361	2.017288
235	2.466202	3.418613	2.563301	2.810745	1.423359	2.126846
236	2.549515	3.125949	2.669731	2.774734	1.333866	2.163086
237	3.293915	2.365375	2.666374	2.603455	1.412678	2.451859
238	2.828064	2.107807	2.572762	2.366638	2.113209	2.848587
239	2.948914	2.196231	2.638603	2.367249	2.350407	2.669754
240	2.97226	2.32349	2.600533	2.315826	2.824955	2.510376
241	2.531128	2.336307	2.4468	2.33757	2.890263	2.578888
242	2.419205	2.239414	2.373405	2.381439	3.003483	2.713547
243	2.370987	2.420002	2.540794	2.440338	2.964115	2.590408
244	2.206345	2.506519	2.50898	2.379303	3.14394	3.097076
245	2.178574	2.421756	2.340599	2.484207	2.609272	2.684021
246	2.669754	2.352558	2.049538	2.547989	2.445088	2.479706
247	2.616501	2.348514	1.514565	2.500229	2.363987	2.454681
248	2.255173	2.179752	1.378151	2.555695	2.401982	2.561951
249	2.735901	2.021747	2.165657	2.687531	2.283116	2.472534
250	2.931137	2.027088	2.799202	2.896729	2.114048	2.34581
251	2.229156	2.349201	2.603661	2.969894	1.842594	2.212296
252	2.060699	2.550693	2.924019	2.982407	1.373005	2.096329
253	2.008667	2.544055	3.421608	2.909927	1.219731	2.110825
254	2.383575	2.585254	3.156639	2.844696	1.495915	2.294769
255	2.688217	2.650562	2.879921	2.463608	2.321339	2.664261
256	3.457718	2.669178	2.428871	2.125092	3.253956	2.834396
257	3.206711	2.892642	1.983162	2.113495	2.70464	2.622147
258	2.496262	3.261295	1.635338	2.170944	2.730046	2.611084
259	1.553345	3.625141	1.896187	2.182159	2.602253	2.645187
260	1.33316	3.640934	2.197929	2.179489	2.613468	2.629929
261	1.723785	3.377948	2.517143	2.156601	2.675953	2.784882
262	2.372055	2.508579	2.676216	2.246628	2.615528	2.640762
263	3.189392	1.646839	2.690788	2.370605	2.418156	2.408829
264	2.641068	1.094776	2.769371	2.530289	2.242146	2.197418
265	2.940903	0.907627	2.701775	2.65358	1.542607	1.80748
266	2.647476	1.057315	2.638451	2.672272	1.346073	1.769562
267	2.45575	1.491962	2.567039	2.757721	1.383763	1.864777
268	2.868729	2.053485	2.524544	2.623749	1.963902	2.541275
269	2.435532	2.487751	2.496468	2.084732	2.937718	2.500153
270	2.686539	2.577091	2.458473	2.176361	2.389775	2.344284
271	2.371216	2.520786	2.417122	2.308884	2.254353	1.965027
272	2.398911	2.212177	2.453362	2.227707	2.796192	1.630402
273	2.391891	1.971698	2.487083	2.164078	3.370075	3.148041
274	3.240662	1.799961	2.522789	2.35939	3.036137	3.5952
275	2.944412	2.024723	2.416893	2.430191	2.660237	2.50946
276	2.873306	2.378421	2.424828	2.445526	2.689457	2.721939
277	2.631836	2.720447	2.271248	2.430267	2.710972	3.816757
278	2.583618	3.141742	2.018257	2.425613	2.604084	3.271103
279	2.457352	3.243137	1.871315	2.407303	2.539692	2.852707
280	1.808548	3.421054	1.838509	2.417297	2.559605	2.857437
281	1.08429	3.367572	2.192207	2.522736	2.463398	2.909317
282	1.293411	2.660022	2.572914	2.605133	2.329197	2.683029
283	2.686081	2.024799	2.846733	2.668152	2.253971	2.621918
284	3.663101	2.031284	2.830406	2.655182	2.214756	2.541428
285	2.128143	2.082935	2.695747	2.645721	2.196446	2.490387
286	2.095718	1.9482	2.76693	2.667694	2.116947	2.38472
287	2.594299	2.353855	3.532616	2.648697	2.079945	2.401505
288	2.402725	2.836185	3.032356	2.625504	1.967488	2.325821
289	3.053055	2.347827	2.579399	2.575912	2.08704	2.553406
290	2.702866	2.038837	2.000252	2.530212	2.200947	2.612839
291	3.338318	1.663166	1.235939	2.50145	2.389088	2.546997
292	2.902145	1.506	0.676018	2.62352	2.221928	2.468033
293	2.278061	1.496311	1.822487	2.714157	2.093373	2.371521
294	2.062683	1.941944	2.709862	2.782211	2.117863	2.249451
295	2.135849	2.504154	2.502953	2.816772	2.032109	2.170334
296	2.562408	2.538105	2.820335	2.853088	1.718846	2.142487
297	2.6017	2.466922	2.978722	2.936172	1.185627	2.170181
298	3.237152	2.568317	2.976662	2.828903	1.124974	2.302475
299	2.552948	2.947422	2.866493	2.536545	2.028752	2.488632
300	1.971588	3.057666	2.578789	2.428894	2.596913	2.516632
301	1.795807	3.236576	2.0429	2.397156	2.633686	2.533264
302	2.05162	3.291431	2.061668	2.29805	2.530003	2.573166
303	1.903305	3.191104	2.33091	2.303467	2.300587	2.516632
304	2.376938	2.809482	2.149178	2.356491	2.10619	2.498779
305	3.692245	2.365528	2.258125	2.452774	2.043553	2.530899
306	3.543091	1.683078	2.428642	2.417755	2.568379	2.678604
307	2.751083	1.53667	2.133614	2.339783	2.445851	2.699738
308	2.949371	1.564136	2.287804	2.208023	2.48682	2.629242
309	2.510071	1.430393	2.370277	2.219543	2.583943	2.567978
310	2.031937	1.381412	2.478081	2.230453	2.475682	2.449722
311	1.874619	1.514316	2.348839	2.276688	2.461186	2.303238
312	2.240601	1.95354	2.520805	2.410889	2.398854	1.795502
313	2.880096	2.389026	3.245445	2.574844	2.284565	1.581345
314	3.199615	3.197208	3.235451	2.629852	2.104283	0.530319
315	2.505875	4.729648	2.980629	2.587738	2.160664	0.625458
316	2.266464	4.611011	2.692543	2.539291	2.351933	1.37619
317	2.271881	4.00394	2.091881	2.559586	2.121296	3.401794
318	1.768341	3.268924	1.736351	2.631989	1.884327	3.482513
319	1.64238	2.689167	1.975838	2.652588	1.345616	3.676605
320	1.466064	2.237354	2.124153	2.61795	1.671086	3.380051
321	2.51091	1.523319	2.35479	2.594757	2.102909	3.501968
322	2.641525	1.393543	3.248192	2.463226	3.369389	3.669128
323	3.42659	0.627246	3.773018	2.542725	2.944432	3.156204
324	3.772354	-0.12402	3.695732	2.528992	2.304249	2.766571
325	3.339233	-0.12402	2.207085	2.432785	2.498875	2.833252
326	2.749252	0.220218	0.890099	2.300873	2.773838	2.718582
327	2.744827	0.698505	0.675713	2.315598	2.531452	2.666626
328	2.803497	1.342502	1.754967	2.328186	2.546635	2.466736
329	2.734375	2.271915	2.996803	2.362671	2.544346	2.675476
330	2.560959	2.962528	3.641487	2.327881	2.551975	2.728882
331	2.50824	3.318439	2.280708	2.332764	2.578831	2.778397
332	2.499466	3.707996	1.855904	2.404785	2.487889	2.619019
333	2.382736	4.323612	2.110344	2.654572	2.309361	2.470016
334	1.993179	4.668766	2.570549	2.797546	2.142658	2.397537
335	1.726151	4.75513	2.348915	2.72522	2.066059	2.364044
336	1.684036	4.875904	1.818138	2.508621	2.173481	2.402039
337	2.058945	4.140888	1.977669	2.489014	2.215367	2.365036
338	2.697754	2.898365	2.266899	2.607574	2.179432	2.043457
339	2.704468	1.657138	2.633949	2.687759	2.077122	1.3871
340	2.620621	0.658222	3.318306	2.733231	2.067967	1.316833
341	2.606812	0.441394	3.804756	2.709045	2.171498	1.869354
342	2.651901	1.22974	3.375679	2.600403	2.208424	2.449646
343	2.96669	1.908145	2.890984	2.448807	2.239781	3.262634
344	2.383804	2.516056	2.495094	2.340164	2.282582	4.003906
345	2.680664	2.509799	2.532631	2.232666	2.328053	2.729187
346	2.765808	2.260013	1.726585	2.180405	2.562809	2.429733
347	2.888641	1.925617	1.514717	2.192841	2.600498	2.420807
348	2.49649	1.734424	1.879555	2.300034	2.428532	2.342072
349	2.498016	1.675067	2.256371	2.562943	2.350254	2.242508
350	2.480469	1.802783	3.191124	2.609634	2.284184	2.469559
351	2.583466	2.27016	2.89167	2.63443	2.283039	2.852097
352	2.341995	2.713428	1.548515	2.512817	2.348805	3.004532
353	2.361832	2.84534	1.915565	2.535782	2.35796	2.895432
354	2.390137	3.066364	2.209068	2.561188	2.32996	2.642822
355	2.170181	4.114337	2.959267	2.526627	2.38245	2.649536
356	1.964035	4.328189	3.142296	2.437897	2.472859	2.748032
357	2.151642	3.860813	2.371651	2.380829	2.499104	2.755585
358	2.536316	3.132816	2.124763	2.344055	2.489033	2.812729
359	2.83905	1.99245	2.340904	2.394485	2.407322	2.594376
360	2.93251	0.743747	2.357079	2.478256	2.130604	2.146988
361	3.05542	0.57323	2.247673	2.556076	2.041416	2.077332
362	2.785339	0.583759	2.530113	2.622147	2.109394	2.102127
363	2.628403	0.530963	2.616096	2.575073	2.529927	2.245941
364	2.562408	1.155277	2.942177	2.613068	2.461033	2.806168
365	2.512665	1.838031	3.315483	2.559586	2.1805	2.629623
366	2.550354	2.393604	2.791191	2.573471	2.167988	2.342758
367	2.532349	2.723957	2.092949	2.60582	2.147312	2.037354
368	2.515259	2.870212	0.969902	2.502441	2.264271	2.413788
369	2.460175	2.9137	1.03643	2.467728	2.315235	2.876129
370	2.492447	2.959323	2.772346	2.546997	2.214146	2.995529
371	2.514877	3.04523	3.459602	2.665558	2.111912	2.482071
372	2.505646	3.029361	3.128105	2.647858	2.104588	2.440414
373	2.366638	3.077045	2.646233	2.580719	2.192936	2.485352
374	2.065048	3.21384	2.581841	2.460403	2.299824	2.549744
375	2.113266	3.208728	2.616554	2.472458	2.292423	2.482224
376	1.987076	2.989078	2.481819	2.440338	2.353077	2.382278
377	2.261734	2.448383	2.368752	2.416992	2.22086	2.140427
378	2.678452	1.93645	2.236916	2.411346	2.294483	1.810532
379	2.75528	1.866107	2.250496	2.477722	2.222462	1.98494
380	2.723923	1.855121	2.538506	2.499237	2.210636	2.50061
381	2.874985	1.968952	2.529503	2.560654	2.163639	2.674408
382	2.562943	2.192569	2.371346	2.485733	2.307759	3.296127
383	2.540512	2.1413	2.15406	2.319489	2.64658	3.210373
384	2.443695	2.281147	2.06739	2.390442	2.414646	2.618713
385	2.498245	2.279468	2.280556	2.511902	2.154637	2.503967
386	2.671967	2.294956	2.533852	2.617798	1.986027	2.483063
387	2.634583	2.370944	2.557426	2.677307	2.142658	2.579727
388	2.536926	2.402683	2.584206	2.685852	2.027912	2.60994
389	2.488632	2.401996	2.569481	2.424164	2.642384	2.750015
390	2.378693	2.453266	2.55323	2.411346	2.583637	2.509537
391	2.510986	2.45502	2.500969	2.446442	2.100926	2.080154
392	2.417221	2.509265	2.467171	2.477036	1.903553	1.999588
393	2.076721	2.88692	2.428719	2.451553	2.075444	2.273788
394	1.998596	3.062244	2.441002	2.454453	2.068119	2.397614
395	2.351913	2.847248	2.413689	2.374191	2.408543	2.726212
396	2.835693	2.557331	2.389351	2.339401	2.529469	2.632065
397	2.702179	2.034946	2.378899	2.381744	2.69846	2.614136
398	2.502365	1.907611	2.373482	2.481689	2.580509	2.609177
399	2.842941	1.516681	2.367683	2.548065	2.331333	2.585068
400	2.432327	1.456943	2.367073	2.603455	2.131748	2.698746
401	2.371216	2.061878	2.38485	2.63588	1.979847	2.709503
402	2.735062	2.312198	2.414528	2.612686	1.976567	2.781754
403	2.91481	2.392002	2.423378	2.491684	2.092762	2.647324
404	2.594452	2.486225	2.419334	2.388306	2.369023	2.665024
405	2.529755	2.556415	2.443596	2.400284	2.731877	2.792511
406	2.45903	2.582355	2.478233	2.49794	2.57639	2.571106
407	2.550125	2.540622	2.508217	2.561874	2.359028	2.217941
408	2.60788	2.511554	2.501427	2.566833	2.371006	2.315598
409	2.547836	2.486988	2.488075	2.561264	2.451191	2.305298
410	2.405243	2.482105	2.505241	2.542648	2.08643	2.259369
411	2.41745	2.454715	2.499977	2.48703	2.145176	2.443085
412	2.491074	2.422977	2.444206	2.407608	2.282887	2.517548
413	2.432098	2.407032	2.397209	2.463379	2.293034	2.518082
414	2.543488	2.394977	2.371956	2.517471	2.249546	2.428665
415	2.505951	2.387882	2.35891	2.526703	2.312107	2.391891
416	2.540054	2.361408	2.356087	2.497253	2.499256	2.492218
417	2.581253	2.357669	2.356544	2.539978	2.385655	2.405777
418	2.514267	2.380481	2.377602	2.537384	2.187519	2.266312
419	2.474899	2.389255	2.412392	2.518539	2.142201	2.30896
420	2.46109	2.379413	2.431465	2.505035	2.241001	2.489853
421	2.547073	2.350498	2.455879	2.52739	2.408161	2.513199
422	2.634964	2.344852	2.45771	2.529755	2.40366	2.490997
423	2.602997	2.360111	2.461983	2.559814	2.332249	2.392731
424	2.537842	2.369648	2.46183	2.618561	2.164021	2.265015
425	2.520752	2.3521	2.478691	2.685318	1.999378	2.126236
426	2.48024	2.358356	2.484261	2.721024	1.822071	2.017746
427	2.496414	2.356067	2.498833	2.708664	1.683445	2.030334
428	2.55394	2.3595	2.472816	2.621307	1.702519	2.083511
429	2.522583	2.370334	2.468697	2.57782	1.781178	2.180557
430	2.41333	2.380786	2.4674	2.511444	1.892338	2.336197
431	2.39212	2.41138	2.455498	2.461014	2.07758	2.420959
432	2.45018	2.457691	2.422997	2.444992	2.303562	2.53418
433	2.714462	2.45235	2.402397	2.470932	2.210179	2.506866
434	2.554169	2.44617	2.363564	2.46582	2.052403	2.483902
435	2.513733	2.33913	2.38134	2.442474	1.985569	2.411804
436	2.360382	2.272296	2.396675	2.409668	2.353764	2.351227
